tender_no,tender_description,agency,award_date,tender_detail_status,supplier_name,awarded_amt
NST000ETT19300082,this service contract is to provide the 247 support labour transport tools parts and materials for the provision of comprehensive maintenance of process cooling water systems pcw at fusionopolis two,"Agency for Science, Technology and Research",4/10/2019,Awarded to Suppliers,WATERCHEM ENVIROTECH PTE. LTD.,183360
NST000ETT22000160,this service contract is to provide the 247 support labour transport tools parts and materials for the provision of comprehensive maintenance of process cooling water systems pcw at fusionopolis two,"Agency for Science, Technology and Research",27/12/2022,Awarded to Suppliers,WATERCHEM ENVIROTECH PTE. LTD.,384000
DEF000ETT21000005,this tender is for the provision of creative services for ndp 2021 please refer for tender documents for more information,Ministry of Defence,13/4/2021,Awarded by Items,REDBEAN DE PTE. LTD.,50000
DEF000ETT21000005,this tender is for the provision of creative services for ndp 2021 please refer for tender documents for more information,Ministry of Defence,13/4/2021,Awarded by Items,TATE ANZUR PTE. LTD.,349000
HLTHQ0ETT19300024,this tender is for the provision of oseltamivir and zanamivir,Ministry of Health-Ministry Headquarter,7/10/2019,Awarded by Items,GLAXOSMITHKLINE PTE LTD,686565
HLTHQ0ETT19300024,this tender is for the provision of oseltamivir and zanamivir,Ministry of Health-Ministry Headquarter,7/10/2019,Awarded by Items,ZUELLIG PHARMA PTE. LTD.,20086762
NST000ETT19300094,this tender is for the supply delivery installation training and commissioning of unit of mobile manipulator with high accuracy and omnidirectional capability andor one unit of mobile manipulator with open control interfaces and integration with middleware the items to be purchased shall comprise of the following items a mobile robot with collaborative robot integrated system b software c training d all optional items and ancillary purchases such as comprehensive maintenance,"Agency for Science, Technology and Research",10/2/2020,Awarded by Items,LYSTECH PTE. LTD.,210500
NST000ETT19300094,this tender is for the supply delivery installation training and commissioning of unit of mobile manipulator with high accuracy and omnidirectional capability andor one unit of mobile manipulator with open control interfaces and integration with middleware the items to be purchased shall comprise of the following items a mobile robot with collaborative robot integrated system b software c training d all optional items and ancillary purchases such as comprehensive maintenance,"Agency for Science, Technology and Research",10/2/2020,Awarded by Items,WINSYS TECHNOLOGY PTE LTD,313450
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,AURIC PACIFIC ENGINEERING PTE LTD,3000
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,BIO-RAD LABORATORIES (SINGAPORE) PTE LTD,63646
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,BIOFRONTIER TECHNOLOGY PTE. LTD.,85812
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,BIOMERIEUX SINGAPORE PTE. LTD.,27112
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,CALTEK PTE. LTD.,31953
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,GAIA SCIENCE PTE. LTD.,9225
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,IDS MEDICAL SYSTEMS (SINGAPORE) PTE. LTD.,28068
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,ILLUMINA SINGAPORE PTE. LTD.,49381.68
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,ISOLAB (S) PTE LTD,2025
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,ITS SCIENCE & MEDICAL PTE LTD,12878
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,LIFE TECHNOLOGIES HOLDINGS PTE. LTD.,134353
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,MERCK PTE. LTD.,62050.4
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,METTLER-TOLEDO (S) PTE LTD,44272.1
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,NIKON SINGAPORE PTE. LTD.,6669.4
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,OLYMPUS SINGAPORE PTE. LTD.,13690.4
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,QIAGEN SINGAPORE PTE. LTD.,82868.01
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,RESEARCH INSTRUMENTS PTE LTD,4150
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,SCIENTIFIC RESOURCES PTE LTD,8850
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,SCIMED (ASIA) PTE LTD,90550
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,SETSCO SERVICES PTE LTD,15200
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,SGS TESTING & CONTROL SERVICES SINGAPORE PTE LTD,29956
NPB000ETT21000070,three years period contract for the provision of preventive maintenance and calibration service to various types of laboratory equipment,National Parks Board,9/2/2022,Awarded by Items,SMITECH (ASIA) PTE LTD,3760
MPA000ETT22000018,threeyear augmented engineering manpower services for port systems capability development and operations support,Maritime and Port Authority of Singapore,29/9/2022,Awarded by Items,APBA TG HUMAN RESOURCE PTE. LTD.,1368000
MPA000ETT22000018,threeyear augmented engineering manpower services for port systems capability development and operations support,Maritime and Port Authority of Singapore,29/9/2022,Awarded by Items,NCS PTE. LTD.,3214440
NPB000ETT20300096,threeyear period contract for the delivery and supply of serology test reagents and kits,National Parks Board,31/8/2021,Awarded by Items,BIO-RAD LABORATORIES (SINGAPORE) PTE LTD,2932.8
NPB000ETT20300096,threeyear period contract for the delivery and supply of serology test reagents and kits,National Parks Board,31/8/2021,Awarded by Items,OASIS SOLUTIONS PTE. LTD.,4335
NPB000ETT20300096,threeyear period contract for the delivery and supply of serology test reagents and kits,National Parks Board,31/8/2021,Awarded by Items,PRECISION TECHNOLOGIES PTE LTD,12588
NPB000ETT20300096,threeyear period contract for the delivery and supply of serology test reagents and kits,National Parks Board,31/8/2021,Awarded by Items,SIGMA-ALDRICH PTE. LTD.,1020
NPB000ETT20300096,threeyear period contract for the delivery and supply of serology test reagents and kits,National Parks Board,31/8/2021,Awarded by Items,UNISON COLLABORATIVE PTE. LTD.,138875
NPB000ETT20300096,threeyear period contract for the delivery and supply of serology test reagents and kits,National Parks Board,31/8/2021,Awarded by Items,VECTOR BIOMED PTE. LTD.,47532
NPB000ETT20300075,threeyear period contract for the provision of equipment consumables and services for laboratory biorisk management,National Parks Board,18/5/2021,Awarded by Items,ALLHEALTH SOLUTIONS PTE. LTD.,12948.12
NPB000ETT20300075,threeyear period contract for the provision of equipment consumables and services for laboratory biorisk management,National Parks Board,18/5/2021,Awarded by Items,CHEMWORKS PTE. LTD.,12168
