tender_no,tender_description,agency,award_date,tender_detail_status,supplier_name,awarded_amt,tender_clean,topic,gamma,LDA_Category
MOE000ETT19300124,supply of sports executives for moe junior sports academy jsa,Ministry of Education,15/4/2020,Awarded by Items,GAIN EMPLOYMENT SERVICES PTE. LTD.,176355,  sports executives  moe junior sports academy jsa,1,0.9495926920517146,General Procurement - Goods
TRADOSETT20300001,provision of application maintenance support and enhancement for producer price indices system ppis,Ministry of Trade & Industry-Department of Statistics,28/10/2020,Awarded to Suppliers,OPENFEEL PTE. LTD.,2348430,provision  application maintenance support  enhancement  producer price indices system ppis,4,0.8362557367989474,Engineering Procurement - Services
NEA000ETT20300186,tender for supply delivery and commissioning of excavators to tuas marine transfer station,National Environment Agency,12/3/2021,Awarded to Suppliers,HUASING CONSTRUCTION & TRADING PTE LTD,553300,tender   delivery  commissioning  excavators  tuas marine transfer station,4,0.7185291680924679,Engineering Procurement - Services
DEF000ETT20300060,please refer to the attached tender documents for details,Ministry of Defence,4/6/2021,Awarded to Suppliers,Project Z Aviation Technologies Ltd,167265.75,    attached tender documents  details,5,0.5228100702408168,Engineering Procurement - EPC
HOMHQ0ETT18300102,supply and maintenance of underwater remotely operated vehicle,Ministry of Home Affairs-Ministry Headquarter,12/4/2019,Awarded to Suppliers,W.H. BRENNAN & COMPANY (PRIVATE) LIMITED,1237154.36,  maintenance  underwater remotely operated vehicle,5,0.9310516288386694,Engineering Procurement - EPC
NST000ETT23000100,supply installation  commissioning of the laser microdissection microscope with optional 2 years maintenance,"Agency for Science, Technology and Research",19/1/2024,Awarded to Suppliers,LEICA MICROSYSTEMS (SEA) PTE LTD,254679.51, installation commissioning   laser microdissection microscope  optional years maintenance,7,0.828245781605729,PPP Procurement - DBFO
CDVHQ0ETT21000035,invitation to tender for the provision of consultancy services for foster care,Ministry of Social and Family Development - Ministry Headquarter,9/3/2022,Awarded to Suppliers,CENTRE FOR EVIDENCE AND IMPLEMENTATION SINGAPORE LTD.,160210,invitation  tender   provision  consultancy services  foster care,4,0.7935932631477579,Engineering Procurement - Services
SPO000ETT19300073,ro19indt0027 tender for additional uipath software license subscriptionterm contract for uipath software license subscriptionprofessional service,Singapore Polytechnic,30/12/2019,Awarded to Suppliers,SIMPLIFYNEXT PTE. LTD.,56580,roindt tender  additional uipath software license subscriptionterm contract  uipath software license subscriptionprofessional ,6,0.8755716032473462,PPP Procurement - DBO
PUB000ETT22000114,44220180wsptopography and hydrography surveying works in johor river waterworks jrww,Public Utilities Board,29/9/2022,Awarded to Suppliers,JURUKUR HARTAMAS SDN. BHD.,9362.14,wsptopography  hydrography surveying works  johor river waterworks jrww,7,0.7064820608579035,PPP Procurement - DBFO
NST000ETT20300061,provision of design and build services for light microscopy laboratories at proteos level 6 biopolis,"Agency for Science, Technology and Research",2/11/2020,Awarded to Suppliers,TECHART GLOBAL PTE. LTD.,377600,provision  design  build services  light microscopy laboratories  proteos level biopolis,6,0.7189735167292014,PPP Procurement - DBO
NST000ETT20300107,singaporean mandarin and singaporean english speech data collection,"Agency for Science, Technology and Research",12/3/2021,Awarded by Items,ARTILIGENT PTE. LTD.,95000,singaporean mandarin  singaporean english speech data collection,5,0.9495926941134036,Engineering Procurement - EPC
JTC000ETT20300105,3year term contract for provision of artist impression and video animation services,Jurong Town Corporation,28/12/2020,Awarded to Suppliers,DIGITAL MIRAGE PTE. LTD.,1, term contract  provision  artist impression  video animation services,3,0.9555669652713159,Engineering Procurement - Goods
NST000ETT19300156,comprehensive maintenance of compressed dry air cda systems ingersollrand at fusionopolis two from 1st apr 2020 to 31st mar 2022 with an option for a further term of a maximum of twelve 12 months,"Agency for Science, Technology and Research",23/3/2020,Awarded to Suppliers,INGERSOLL-RAND SINGAPORE ENTERPRISES PTE. LTD.,845000,comprehensive maintenance  compressed dry air cda systems ingersollrand  fusionopolis   st apr  st mar       term   maximum  twelve months,5,0.3663482758495386,Engineering Procurement - EPC
PMOHQ0ETT20300003,invitation to tender for maintenance of mechanical and electrical systems for a period of two 2 years with options to extend for one 1 plus one 1 year,Prime Minister's Office-Ministry Headquarter,13/10/2020,Awarded to Suppliers,DIGO CORPORATION PTE. LTD.,1075920,invitation  tender  maintenance  mechanical  electrical systems      years  options     plus  ,3,0.9602751581331612,Engineering Procurement - Goods
PMOSTGETT22000001,subscription of corporate pooling plan bundled with smartphones,Prime Minister's Office - Strategy Group,5/5/2022,Awarded to Suppliers,M1 LIMITED,67200,subscription  corporate pooling plan bundled  smartphones,5,0.9417622921433607,Engineering Procurement - EPC
NPB000ETT21000041,supply and cultivation of orchids for the national orchid garden for a period of three 3 years,National Parks Board,26/7/2021,Awarded to Suppliers,TOH GARDEN,4584888,  cultivation  orchids   national orchid garden      years,3,0.9417622842332533,Engineering Procurement - Goods
NPB000ETT20300004,provision of pet food and cat litter supplies to animal veterinary service avs for a period of 3 years and an option to extend for another 1 year,National Parks Board,3/9/2020,Awarded by Items,B2K PET PRODUCTS PTE. LTD.,8496.73,provision  pet food  cat litter supplies  animal veterinary  avs     years        ,4,0.9640811839659954,Engineering Procurement - Services
MOE000ETT19300037,project management consultancy services to two existing schools in the northeastern part of singapore,Ministry of Education,14/10/2019,Awarded to Suppliers,SQFT ARCHITECTS PTE. LTD.,1.35,project management consultancy services   existing schools   northeastern part  ,1,0.6480178004178323,General Procurement - Goods
HDB000ETT19300213,a junction improvement at corporation drive b construction of trunk sewers at clementi n8c1,Housing and Development Board,26/12/2019,Awarded to Suppliers,O K G CONSTRUCTION & TRADING PTE LTD,1289911, junction improvement  corporation drive b construction  trunk sewers  clementi nc,1,0.964081183325168,General Procurement - Goods
MHA00003000015459,supply delivery and maintenance of electrohydraulic breaching system,Ministry of Home Affairs - Ministry Headquarter 1,26/6/2023,Award by interface record,HEIMDALL DEFENCE PTE. LTD.,3228243.72, delivery  maintenance  electrohydraulic breaching system,7,0.931051668629681,PPP Procurement - DBFO
FINVITETT21000012,itt for the provision of taxiprivate hire car corporate billing services for a period of two 2 years with an option to extend one 1 year,Ministry of Finance - Vital,26/11/2021,Awarded by Items,CABCHARGE ASIA PTE LTD,3,itt   provision  taxiprivate hire car corporate billing services      years       ,3,0.6504843734958733,Engineering Procurement - Goods
NPO000ETT23000015,fy23cc010itt tender for the maintenance and support for peoplesoft enterprise software and oracle enterprise database licenses,Ngee Ann Polytechnic,15/8/2023,Awarded to Suppliers,S & I SYSTEMS PTE LTD,711662.4,fyccitt tender   maintenance  support  peoplesoft enterprise software  oracle enterprise database licenses,4,0.8517031702869594,Engineering Procurement - Services
MOE000ETT19300043,2year contract for the supply and delivery of books to kcare centres with option to extend 2 years,Ministry of Education,8/11/2019,Awarded by Items,ALKEM COMPANY (SINGAPORE) PRIVATE LIMITED,9898.13, contract     delivery  books  kcare centres     years,2,0.7513475235205228,General Procurement - Services
FOR000ETT20300035,provision of security guard services at the singapore high commission in wellington,Ministry of Foreign Affairs,10/12/2020,Awarded to Suppliers,RECON SECURITY LIMITED,1115475.12,provision  security guard services    high commission  wellington,4,0.5324669645276933,Engineering Procurement - Services
STB000ETT22000007,request for proposal for appointment of booking platform for stb tourist incentive,Singapore Tourism Board,2/6/2022,Awarded to Suppliers,GLOBALTIX PTE. LTD.,186915,request  proposal  appointment  booking platform  stb tourist incentive,2,0.9555669739743213,General Procurement - Services
PAS000ETT22000067,this tender serves to appoint a contractor for the proposed completion of remaining works to kaki bukit cc,People's Association,25/8/2022,Awarded to Suppliers,FRONTBUILD ENGINEERING & CONSTRUCTION PTE LTD,2980000, tender serves  appoint  contractor   proposed completion  remaining works  kaki bukit cc,1,0.8603723959327348,General Procurement - Goods
NPB000ETT22000082,tender for provision of multidisciplinary consultancy services for proposed development of khatib bongsu nature park this is a qfm tender only multidisciplinary teams of consultants who were successfully shortlisted in the nparkse62021 can participate in this tender 1 zarch collaboratives pte ltd 2 s a chua architects pte ltd 3 a d lab pte ltd 4 cpg signature pte ltd 5 metaphor design  architecture pte ltd,National Parks Board,18/4/2023,Awarded to Suppliers,A D LAB PTE. LTD.,1933000,tender  provision  multidisciplinary consultancy services  proposed development  khatib bongsu nature park    qfm tender  multidisciplinary teams  consultants   successfully shortlisted   nparkse can participate   tender zarch collaboratives pte ltd s  chua architects pte ltd  d lab pte ltd cpg signature pte ltd metaphor design architecture pte ltd,5,0.9915634439918961,Engineering Procurement - EPC
HLTHQ0ETT23000013,moh invites firms to tender for the provision of nursing homes services and senior care centre services at eldercare facilities at 20 jurong east avenue 1 and 50 jurong west street 93,Ministry of Health-Ministry Headquarter,19/10/2023,Awarded by Items,ALL SAINTS HOME,1,moh invites firms  tender   provision  nursing homes services  senior care centre services  eldercare facilities  jurong east avenue  jurong west street ,4,0.6296187634836363,Engineering Procurement - Services
SPC000ETT21000089,resurface outdoor courts court 1 to court 9 including accessories replacement at yio chu kang squash  tennis centre,Singapore Sports Council (Sport Singapore) - SPC,24/2/2022,Awarded to Suppliers,KOHUP SPORTS PTE LTD,85830,resurface outdoor courts court  court  accessories replacement  yio chu kang squash tennis centre,7,0.9721003355173934,PPP Procurement - DBFO
NST000ETT19300073,provision of 1 unit of multilayer blown film line,"Agency for Science, Technology and Research",6/8/2019,Awarded to Suppliers,SAGA INSTRUMENTS PTE LTD,126400,provision  unit  multilayer blown film line,2,0.7444780620990398,General Procurement - Services
